company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,investor_permalink,investor_name,investor_category_code,investor_country_code,investor_state_code,investor_region,investor_city,funding_round_type,funded_at,funded_year,raised_amount_usd
/company/moda-operandi,Moda Operandi,fashion,USA,NY,New York,New York,/financial-organization/new-atlantic-ventures,New Atlantic Ventures,,USA,VA,Washington DC,Reston,series-b,2011-06-27,2011,10000000
/company/spotflux,spotflux,security,USA,NY,New York,Brooklyn,/financial-organization/new-atlantic-ventures,New Atlantic Ventures,,USA,VA,Washington DC,Reston,series-a,2012-03-07,2012,1000000
/company/yieldbot,Yieldbot,advertising,USA,NY,New York,New York,/financial-organization/new-atlantic-ventures,New Atlantic Ventures,,USA,VA,Washington DC,Reston,series-a,2012-02-22,2012,4200000
/company/truveris,Truveris,software,USA,NY,New York,New York,/financial-organization/new-atlantic-ventures,New Atlantic Ventures,,USA,VA,Washington DC,Reston,series-b,2012-02-23,2012,10000000
/company/moda-operandi,Moda Operandi,fashion,USA,NY,New York,New York,/financial-organization/new-atlantic-ventures,New Atlantic Ventures,,USA,VA,Washington DC,Reston,series-c+,2012-06-09,2012,36000000
/company/yieldbot,Yieldbot,advertising,USA,NY,New York,New York,/financial-organization/new-atlantic-ventures,New Atlantic Ventures,,USA,VA,Washington DC,Reston,series-a,2013-07-01,2013,5000000
/company/solve-media,Solve Media,advertising,USA,NY,New York,New York,/financial-organization/new-atlantic-ventures,New Atlantic Ventures,,USA,VA,Washington DC,Reston,series-b,2013-06-13,2013,6000000
/company/thumbplay,Thumbplay,music,USA,NY,New York,New York,/financial-organization/new-enterprise-associates,New Enterprise Associates,,USA,CA,SF Bay,Menlo Park,series-c+,2009-03-26,2009,6000000
/company/apprenda,Apprenda,software,USA,NY,Clifton Park,Clifton Park,/financial-organization/new-enterprise-associates,New Enterprise Associates,,USA,CA,SF Bay,Menlo Park,series-a,2009-11-09,2009,5000000
/company/voltari,Voltari,advertising,USA,NY,New York,New York,/financial-organization/new-enterprise-associates,New Enterprise Associates,,USA,CA,SF Bay,Menlo Park,venture,2008-01-02,2008,185000000
/company/scalix,Scalix,software,USA,NY,New York,New York,/financial-organization/new-enterprise-associates,New Enterprise Associates,,USA,CA,SF Bay,Menlo Park,series-b,2006-01-10,2006,6000000
/company/lot18,Lot18,hospitality,USA,NY,New York,New York,/financial-organization/new-enterprise-associates,New Enterprise Associates,,USA,CA,SF Bay,Menlo Park,series-b,2011-05-02,2011,10000000
/company/gilt-groupe,Gilt Groupe,fashion,USA,NY,New York,New York,/financial-organization/new-enterprise-associates,New Enterprise Associates,,USA,CA,SF Bay,Menlo Park,series-c+,2011-05-08,2011,138000000
/company/moda-operandi,Moda Operandi,fashion,USA,NY,New York,New York,/financial-organization/new-enterprise-associates,New Enterprise Associates,,USA,CA,SF Bay,Menlo Park,series-b,2011-06-27,2011,10000000
/company/apprenda,Apprenda,software,USA,NY,Clifton Park,Clifton Park,/financial-organization/new-enterprise-associates,New Enterprise Associates,,USA,CA,SF Bay,Menlo Park,series-b,2011-08-09,2011,10000000
/company/umami,Umami,mobile,USA,NY,New York,New York,/financial-organization/new-enterprise-associates,New Enterprise Associates,,USA,CA,SF Bay,Menlo Park,series-a,2011-08-17,2011,1650000
/company/lot18,Lot18,hospitality,USA,NY,New York,New York,/financial-organization/new-enterprise-associates,New Enterprise Associates,,USA,CA,SF Bay,Menlo Park,series-c+,2011-11-04,2011,30000000
/company/buzzfeed,BuzzFeed,news,USA,NY,New York,New York,/financial-organization/new-enterprise-associates,New Enterprise Associates,,USA,CA,SF Bay,Menlo Park,series-c+,2012-01-09,2012,15500000
/company/mongodb-inc,"MongoDB, Inc.",enterprise,USA,NY,New York,New York,/financial-organization/new-enterprise-associates,New Enterprise Associates,,USA,CA,SF Bay,Menlo Park,series-c+,2012-05-29,2012,42000000
/company/popdust,Popdust,news,USA,NY,New York,New York,/financial-organization/new-enterprise-associates,New Enterprise Associates,,USA,CA,SF Bay,Menlo Park,series-a,2012-06-04,2012,4500000
/company/loosecubes,Loosecubes,web,USA,NY,New York,Brooklyn,/financial-organization/new-enterprise-associates,New Enterprise Associates,,USA,CA,SF Bay,Menlo Park,series-a,2012-06-05,2012,7800000
/company/moda-operandi,Moda Operandi,fashion,USA,NY,New York,New York,/financial-organization/new-enterprise-associates,New Enterprise Associates,,USA,CA,SF Bay,Menlo Park,series-c+,2012-06-09,2012,36000000
/company/punch,Punch!,mobile,USA,NY,New York,New York,/financial-organization/new-enterprise-associates,New Enterprise Associates,,USA,CA,SF Bay,Menlo Park,series-a,2011-06-01,2011,2200000
/company/upworthy,Upworthy,social,USA,NY,New York,New York,/financial-organization/new-enterprise-associates,New Enterprise Associates,,USA,CA,SF Bay,Menlo Park,venture,2012-10-16,2012,4000000
/company/rebelmouse,RebelMouse,social,USA,NY,New York,New York,/financial-organization/new-enterprise-associates,New Enterprise Associates,,USA,CA,SF Bay,Menlo Park,series-a,2012-10-26,2012,2500000
/company/buzzfeed,BuzzFeed,news,USA,NY,New York,New York,/financial-organization/new-enterprise-associates,New Enterprise Associates,,USA,CA,SF Bay,Menlo Park,series-c+,2013-01-03,2013,19300000
/company/42floors,42Floors,real_estate,USA,NY,New York,New York,/financial-organization/new-enterprise-associates,New Enterprise Associates,,USA,CA,SF Bay,Menlo Park,series-b,2013-01-31,2013,12300000
/company/zady,Zady,fashion,USA,NY,New York,New York,/financial-organization/new-enterprise-associates,New Enterprise Associates,,USA,CA,SF Bay,Menlo Park,angel,2013-03-01,2013,1350000
/company/scratch-music-group,Scratch Music Group,music,USA,NY,New York,New York,/financial-organization/new-enterprise-associates,New Enterprise Associates,,USA,CA,SF Bay,Menlo Park,private-equity,2013-06-07,2013,
/company/scratch-music-group,Scratch Music Group,music,USA,NY,New York,New York,/financial-organization/new-enterprise-associates,New Enterprise Associates,,USA,CA,SF Bay,Menlo Park,venture,2013-05-31,2013,
/company/truveris,Truveris,software,USA,NY,New York,New York,/financial-organization/new-leaf-venture-partners,New Leaf Venture Partners,,USA,NY,New York,New York,series-b,2012-02-23,2012,10000000
/company/vaultive,Vaultive,security,USA,NY,New York,New York,/financial-organization/new-science-ventures,New Science Ventures,,USA,NY,New York,New York,series-a,2012-02-27,2012,10000000
/company/magnify,Magnify,games_video,USA,NY,New York,New York,/financial-organization/new-vantage-group,New Vantage Group,,USA,VA,Washington DC,McLean,series-b,2008-02-28,2008,1000000
/company/real-time-content,Real Time Content,advertising,USA,NY,New York,New York,/financial-organization/new-venture-partners,New Venture Partners,,USA,NJ,Murray Hil,Murray Hil,series-a,2007-06-01,2007,
/company/singleplatform,SinglePlatform,web,USA,NY,New York,New York,/financial-organization/new-world-ventures,New World Ventures,,USA,IL,Chicago,Chicago,series-a,2011-08-01,2011,3250000
/company/rewind-me,Rewind Me,mobile,USA,NY,New York,New York,/financial-organization/new-world-ventures,New World Ventures,,USA,IL,Chicago,Chicago,angel,2012-06-14,2012,800000
/company/magnify,Magnify,games_video,USA,NY,New York,New York,/financial-organization/new-york-angels,New York Angels,,USA,NY,New York,New York,series-a,2007-02-01,2007,1200000
/company/linkstorm,LinkStorm,advertising,USA,NY,New York,New York,/financial-organization/new-york-angels,New York Angels,,USA,NY,New York,New York,series-a,2007-10-01,2007,4200000
/company/critical-media,Critical Media,games_video,USA,NY,New York,New York,/financial-organization/new-york-angels,New York Angels,,USA,NY,New York,New York,series-a,2004-01-01,2004,2000000
/company/ce-interactive,CE Interactive,software,USA,NY,New York,New York,/financial-organization/new-york-angels,New York Angels,,USA,NY,New York,New York,series-a,2008-02-01,2008,500000
/company/magnify,Magnify,games_video,USA,NY,New York,New York,/financial-organization/new-york-angels,New York Angels,,USA,NY,New York,New York,series-b,2008-02-28,2008,1000000
/company/onetxt,"ORCA, Inc.",ecommerce,USA,NY,New York,New York,/financial-organization/new-york-angels,New York Angels,,USA,NY,New York,New York,series-a,2009-06-21,2009,2000000
/company/setjam,SetJam,web,USA,NY,New York,New York,/financial-organization/new-york-angels,New York Angels,,USA,NY,New York,New York,venture,2010-02-18,2010,400000
/company/ce-interactive,CE Interactive,software,USA,NY,New York,New York,/financial-organization/new-york-angels,New York Angels,,USA,NY,New York,New York,series-a,2007-01-01,2007,1500000
/company/altruik,Altruik,search,USA,NY,New York,New York,/financial-organization/new-york-angels,New York Angels,,USA,NY,New York,New York,series-b,2011-06-02,2011,3000000
/company/payperks,PayPerks,finance,USA,NY,New York,New York,/financial-organization/new-york-angels,New York Angels,,USA,NY,New York,New York,angel,2010-09-01,2010,
/company/vizibility,Vizibility,mobile,USA,NY,New York,New York,/financial-organization/new-york-angels,New York Angels,,USA,NY,New York,New York,venture,2011-08-25,2011,1300000
/company/coursehorse,CourseHorse,web,USA,NY,New York,New York,/financial-organization/new-york-angels,New York Angels,,USA,NY,New York,New York,angel,2012-10-11,2012,500000
/company/pond5,Pond5,ecommerce,USA,NY,New York,Brooklyn,/financial-organization/new-york-angels,New York Angels,,USA,NY,New York,New York,angel,2008-01-01,2008,500000
/company/dash-software,Dash Software,mobile,USA,NY,New York,Brooklyn,/financial-organization/new-york-angels,New York Angels,,USA,NY,New York,New York,angel,2013-07-18,2013,700000
/company/the-runthrough,The Runthrough,fashion,USA,NY,New York,New York,/financial-organization/new-york-angels,New York Angels,,USA,NY,New York,New York,angel,2013-08-30,2013,1200000
/company/zipments,Zipments,enterprise,USA,NY,New York,New York,/financial-organization/new-york-city-economic-development-council,New York City Economic Development Council,,,,unknown,,angel,2012-09-26,2012,
/company/outside-in,Outside.in,web,USA,NY,New York,New York,/financial-organization/new-york-city-investment-fund,New York City Investment Fund,,USA,NY,New York,New York,series-a,2008-05-19,2008,3000000
/company/licensestream,LicenseStream,enterprise,USA,NY,New York,New York,/financial-organization/new-york-city-investment-fund,New York City Investment Fund,,USA,NY,New York,New York,series-b,2008-06-17,2008,11000000
/company/the-feedroom,The FeedRoom,public_relations,USA,NY,New York,New York,/financial-organization/new-york-city-investment-fund,New York City Investment Fund,,USA,NY,New York,New York,series-b,2000-08-22,2000,30000000
/company/the-feedroom,The FeedRoom,public_relations,USA,NY,New York,New York,/financial-organization/new-york-city-investment-fund,New York City Investment Fund,,USA,NY,New York,New York,series-c+,2002-09-15,2002,5000000
/company/the-feedroom,The FeedRoom,public_relations,USA,NY,New York,New York,/financial-organization/new-york-city-investment-fund,New York City Investment Fund,,USA,NY,New York,New York,series-c+,2004-04-27,2004,5000000
/company/outside-in,Outside.in,web,USA,NY,New York,New York,/financial-organization/new-york-city-investment-fund,New York City Investment Fund,,USA,NY,New York,New York,series-a,2008-12-15,2008,2000000
/company/cpower,CPower,cleantech,USA,NY,New York,New York,/financial-organization/new-york-city-investment-fund,New York City Investment Fund,,USA,NY,New York,New York,series-b,2009-04-27,2009,10680000
/company/txvia,TxVia,finance,USA,NY,New York,New York,/financial-organization/new-york-city-investment-fund,New York City Investment Fund,,USA,NY,New York,New York,series-c+,2009-07-23,2009,15500000
/company/ownenergy,OwnEnergy,cleantech,USA,NY,New York,Brooklyn,/financial-organization/new-york-city-investment-fund,New York City Investment Fund,,USA,NY,New York,New York,venture,2008-10-10,2008,
/company/outside-in,Outside.in,web,USA,NY,New York,New York,/financial-organization/new-york-city-investment-fund,New York City Investment Fund,,USA,NY,New York,New York,series-b,2009-12-08,2009,7000000
/company/cpower,CPower,cleantech,USA,NY,New York,New York,/financial-organization/new-york-city-investment-fund,New York City Investment Fund,,USA,NY,New York,New York,series-a,2007-09-27,2007,17000000
/company/orchestra-corporation,Orchestria Corporation,software,USA,NY,Islandia,Islandia,/financial-organization/new-york-city-investment-fund,New York City Investment Fund,,USA,NY,New York,New York,series-c+,2005-05-03,2005,21000000
/company/scratch-music-group,Scratch Music Group,music,USA,NY,New York,New York,/financial-organization/new-york-city-investment-fund,New York City Investment Fund,,USA,NY,New York,New York,series-a,2011-07-13,2011,3300000
/company/energyhub,EnergyHub,cleantech,USA,NY,New York,Brooklyn,/financial-organization/new-york-city-investment-fund,New York City Investment Fund,,USA,NY,New York,New York,series-b,2011-08-25,2011,14500000
/company/zipmark,Zipmark,mobile,USA,NY,New York,New York,/financial-organization/new-york-city-investment-fund,New York City Investment Fund,,USA,NY,New York,New York,series-a,2011-12-13,2011,2000000
/company/shapeways,Shapeways,ecommerce,USA,NY,New York,New York,/financial-organization/new-york-city-investment-fund,New York City Investment Fund,,USA,NY,New York,New York,other,2013-03-01,2013,1200000
/company/zipmark,Zipmark,mobile,USA,NY,New York,New York,/financial-organization/new-york-city-investment-fund,New York City Investment Fund,,USA,NY,New York,New York,series-a,2013-08-14,2013,1500000
/company/iplogic,IPLogic,mobile,USA,NY,Latham,Latham,/financial-organization/new-york-state-common-retirement-fund,New York State Common Retirement Fund,,USA,NY,Albany,Albany,venture,2005-06-28,2005,1500000
/company/oyagen,OyaGen,biotech,USA,NY,Rochester,Rochester,/financial-organization/new-york-state-common-retirement-fund,New York State Common Retirement Fund,,USA,NY,Albany,Albany,venture,2013-09-16,2013,150000
/company/musichype,MusicHype,analytics,USA,NY,New York,Brooklyn,/financial-organization/new-zealand-venture-investment-fund,New Zealand Venture Investment Fund,,NZL,,Auckland,Auckland,angel,2012-02-01,2012,415000
/company/the-feedroom,The FeedRoom,public_relations,USA,NY,New York,New York,/financial-organization/newspring-capital,NewSpring Capital,,USA,PA,Philadelphia,Radnor,venture,2008-07-09,2008,12000000
/company/correctnet,CorrectNet,analytics,USA,NY,Hauppauge,Hauppauge,/financial-organization/newspring-capital,NewSpring Capital,,USA,PA,Philadelphia,Radnor,series-a,2008-06-03,2008,370000
/company/exelate,eXelate,advertising,USA,NY,New York,New York,/financial-organization/newspring-capital,NewSpring Capital,,USA,PA,Philadelphia,Radnor,series-c+,2012-09-24,2012,12000000
/company/open-road-integrated-media,Open Road Integrated Media,advertising,USA,NY,New York,New York,/financial-organization/newspring-capital,NewSpring Capital,,USA,PA,Philadelphia,Radnor,series-c+,2013-08-19,2013,11000000
/company/on2,On2 Technologies,games_video,USA,NY,Clifton Park,Clifton Park,/financial-organization/nexit-ventures,Nexit Ventures,,FIN,,Helsinki,Helsinki,series-c+,2005-01-10,2005,5240000
/company/ideeli,ideeli,ecommerce,USA,NY,New York,New York,/financial-organization/next-world-capital,Next World Capital,,USA,CA,SF Bay,San Francisco,series-c+,2011-04-28,2011,41000000
/company/magnify,Magnify,games_video,USA,NY,New York,New York,/financial-organization/nextstage-capital,Nextstage Capital,,USA,PA,Philadelphia,Audubon,series-a,2007-02-01,2007,1200000
/company/magnify,Magnify,games_video,USA,NY,New York,New York,/financial-organization/nextstage-capital,Nextstage Capital,,USA,PA,Philadelphia,Audubon,series-b,2008-02-28,2008,1000000
/company/magnify,Magnify,games_video,USA,NY,New York,New York,/financial-organization/nextstage-capital,Nextstage Capital,,USA,PA,Philadelphia,Audubon,venture,2008-11-25,2008,
/company/salescrunch,Crunched,analytics,USA,NY,New York,New York,/financial-organization/nextview-ventures,NextView Ventures,,USA,MA,Boston,Boston,angel,2011-01-12,2011,1400000
/company/hyperpublic,Hyperpublic,analytics,USA,NY,New York,New York,/financial-organization/nextview-ventures,NextView Ventures,,USA,MA,Boston,Boston,angel,2010-09-01,2010,1150000
/company/wander,Wander,web,USA,NY,New York,New York,/financial-organization/nextview-ventures,NextView Ventures,,USA,MA,Boston,Boston,angel,2012-04-19,2012,1200000
/company/mojo-motors,Mojo Motors,automotive,USA,NY,New York,New York,/financial-organization/nextview-ventures,NextView Ventures,,USA,MA,Boston,Boston,series-a,2012-05-08,2012,3000000
/company/mojo-motors,Mojo Motors,automotive,USA,NY,New York,New York,/financial-organization/nextview-ventures,NextView Ventures,,USA,MA,Boston,Boston,series-a,2010-02-01,2010,1700000
/company/triple-lift,TripleLift,advertising,USA,NY,New York,New York,/financial-organization/nextview-ventures,NextView Ventures,,USA,MA,Boston,Boston,series-a,2012-06-01,2012,2100000
/company/sunrise,Sunrise,mobile,USA,NY,New York,New York,/financial-organization/nextview-ventures,NextView Ventures,,USA,MA,Boston,Boston,series-a,2013-06-04,2013,2200000
/company/tapcommerce,TapCommerce,mobile,USA,NY,New York,New York,/financial-organization/nextview-ventures,NextView Ventures,,USA,MA,Boston,Boston,angel,2013-01-01,2013,1200000
/company/olx,OLX,web,USA,NY,New York,New York,/financial-organization/nexus-venture-partners,Nexus Venture Partners,,IND,,Mumbai,Mumbai,series-c+,2009-05-07,2009,5000000
/company/assured-labor,Assured Labor,web,USA,NY,New York,New York,/financial-organization/nexus-venture-partners,Nexus Venture Partners,,IND,,Mumbai,Mumbai,angel,2010-04-29,2010,1000000
/company/kaltura,Kaltura,software,USA,NY,New York,New York,/financial-organization/nexus-venture-partners,Nexus Venture Partners,,IND,,Mumbai,Mumbai,venture,2011-02-14,2011,20000000
/company/medico-com,Medico.com,medical,USA,NY,New York,NY,/financial-organization/nexus-venture-partners,Nexus Venture Partners,,IND,,Mumbai,Mumbai,angel,2011-06-08,2011,
/company/kaltura,Kaltura,software,USA,NY,New York,New York,/financial-organization/nexus-venture-partners,Nexus Venture Partners,,IND,,Mumbai,Mumbai,series-c+,2012-11-21,2012,25000000
/company/assured-labor,Assured Labor,web,USA,NY,New York,New York,/financial-organization/nexus-venture-partners,Nexus Venture Partners,,IND,,Mumbai,Mumbai,series-a,2013-04-24,2013,5500000
/company/brightfarms,BrightFarms,cleantech,USA,NY,New York,New York,/financial-organization/ngen-ventures,NGEN Partners,,USA,CA,Santa Barbara,Santa Barbara,series-a,2011-12-13,2011,4300000
/company/exosome-diagnostics,Exosome Diagnostics,biotech,USA,NY,New York,New York,/financial-organization/ngn-capital,NGN Capital,,USA,NY,New York,New York,series-a,2010-05-11,2010,20000000
/company/ownenergy,OwnEnergy,cleantech,USA,NY,New York,Brooklyn,/financial-organization/njr-clean-energy-ventures,NJR Clean Energy Ventures,,USA,NJ,Wall,Wall,venture,2012-09-11,2012,8800000
/company/game-trust,Game Trust,software,USA,NY,New York,New York,/financial-organization/njtc-venture-fund,NJTC Venture Fund,,USA,NJ,Mount Laurel,Mount Laurel,series-b,2005-11-15,2005,9000000
/company/gaia-power-technologies,Gaia Power Technologies,hardware,USA,NY,New York,New York,/financial-organization/njtc-venture-fund,NJTC Venture Fund,,USA,NJ,Mount Laurel,Mount Laurel,series-a,2005-10-24,2005,2250000
/company/intermedia,Intermedia,enterprise,USA,NY,New York,New York,/financial-organization/nokia-growth-partners,Nokia Growth Partners,,USA,CA,SF Bay,Sunnyvale,venture,2012-04-29,2012,
/company/kickapps,KickApps,enterprise,USA,NY,New York,New York,/financial-organization/north-atlantic-capital,North Atlantic Capital,,USA,ME,Portland,Portland,series-c+,2008-11-25,2008,21007789
/company/synacor,Synacor,,USA,NY,Buffalo,Buffalo,/financial-organization/north-atlantic-capital,North Atlantic Capital,,USA,ME,Portland,Portland,series-c+,2006-10-24,2006,17000000
/company/reval-com,Reval.com,software,USA,NY,New York,New York,/financial-organization/north-bridge-venture-partners,North Bridge Venture Partners,,USA,MA,Boston,Waltham,venture,2009-08-26,2009,16000000
/company/reval-com,Reval.com,software,USA,NY,New York,New York,/financial-organization/north-bridge-venture-partners,North Bridge Venture Partners,,USA,MA,Boston,Waltham,venture,2007-07-23,2007,28000000
/company/profitably,Profitably,web,USA,NY,New York,New York,/financial-organization/north-bridge-venture-partners,North Bridge Venture Partners,,USA,MA,Boston,Waltham,angel,2010-08-02,2010,300000
/company/mobile-intelligence-solutions,Mobile Intelligence Solutions,analytics,USA,NY,New York,New York,/financial-organization/north-bridge-venture-partners,North Bridge Venture Partners,,USA,MA,Boston,Waltham,venture,2011-07-14,2011,8000000
/company/yapp,Yapp,mobile,USA,NY,New York,New York City,/financial-organization/north-bridge-venture-partners,North Bridge Venture Partners,,USA,MA,Boston,Waltham,angel,2012-04-05,2012,
/company/smartasset,SmartAsset,finance,USA,NY,New York,New York,/financial-organization/north-bridge-venture-partners,North Bridge Venture Partners,,USA,MA,Boston,Waltham,series-a,2012-10-30,2012,1500000
/company/amplience,Amplience,ecommerce,USA,NY,New York,New York,/financial-organization/northstar-ventures,Northstar Ventures,,GBR,,Newcastle,Newcastle upon Tyne,series-b,2013-07-30,2013,5700000
/company/ioxus,Ioxus,cleantech,USA,NY,Oneonta,Oneonta,/financial-organization/northwater-capital,Northwater Capital,,CAN,,Toronto,Toronto,series-b,2011-04-13,2011,21000000
/company/1010data,1010data,software,USA,NY,New York,New York,/financial-organization/norwest-venture-partners,Norwest Venture Partners,,USA,CA,SF Bay,Palo Alto,venture,2010-03-08,2010,35000000
/company/admeld,Admeld,advertising,USA,NY,New York,New York,/financial-organization/norwest-venture-partners,Norwest Venture Partners,,USA,CA,SF Bay,Palo Alto,series-c+,2010-08-01,2010,15000000
/company/sundaysky,SundaySky,software,USA,NY,New York,New York,/financial-organization/norwest-venture-partners,Norwest Venture Partners,,USA,CA,SF Bay,Palo Alto,series-b,2010-10-12,2010,9000000
/company/quirky,Quirky,ecommerce,USA,NY,New York,New York,/financial-organization/norwest-venture-partners,Norwest Venture Partners,,USA,CA,SF Bay,Palo Alto,series-b,2011-08-04,2011,16000000
/company/stellaservice,StellaService,software,USA,NY,New York,New York,/financial-organization/norwest-venture-partners,Norwest Venture Partners,,USA,CA,SF Bay,Palo Alto,series-b,2013-02-27,2013,15000000
/company/quirky,Quirky,ecommerce,USA,NY,New York,New York,/financial-organization/norwest-venture-partners,Norwest Venture Partners,,USA,CA,SF Bay,Palo Alto,venture,2006-07-06,2006,
/company/privcap,Privcap,news,USA,NY,New York,New York,/financial-organization/noson-lawen-partners,Noson Lawen Partners,,USA,NY,New York,New York,angel,2012-07-19,2012,
/company/counterstorm,CounterStorm,semiconductor,USA,NY,New York,New York,/financial-organization/novak-biddle-venture-partners,Novak Biddle Venture Partners,,USA,MD,Washington DC,Bethesda,series-b,2005-12-12,2005,9500000
/company/rent-the-runway,Rent the Runway,ecommerce,USA,NY,New York,New York,/financial-organization/novel-tmt-ventures,Novel TMT Ventures,,USA,NY,New York,New York,series-c+,2013-03-11,2013,4400000
/company/mypublisher,MyPublisher,web,USA,NY,New York,Valhalla,/financial-organization/novestra,Novestra,,SWE,,Stockholm,Stockholm,series-b,2007-09-01,2007,8900000
/company/imagen-biotech,Imagen Biotech,biotech,USA,NY,New York,New York,/financial-organization/novo-ventures,Novo Ventures,,DNK,,Bagsvaerd,Bagsvaerd,series-a,2011-10-19,2011,40000000
/company/maxymiser,Maxymiser,enterprise,USA,NY,New York,New York,/financial-organization/nxt-capital-venture,NXT Capital,,USA,CA,chicago,Chicago,private-equity,2013-06-05,2013,
/company/my-city-way,MyCityWay,mobile,USA,NY,New York,New York,/financial-organization/nyc-edc,NYC EDC,,USA,NY,New York,New York,angel,2010-05-25,2010,1000000
/company/placevine,PlaceVine,advertising,USA,NY,New York,New York,/financial-organization/nyc-seed,NYC Seed,,USA,NY,New York,Brooklyn,angel,2009-02-25,2009,500000
/company/seatgeek,SeatGeek,search,USA,NY,New York,New York,/financial-organization/nyc-seed,NYC Seed,,USA,NY,New York,Brooklyn,series-a,2010-07-21,2010,1000000
/company/seatgeek,SeatGeek,search,USA,NY,New York,New York,/financial-organization/nyc-seed,NYC Seed,,USA,NY,New York,Brooklyn,series-a,2010-10-13,2010,550000
/company/howaboutwe,HowAboutWe,web,USA,NY,New York,Brooklyn,/financial-organization/nyc-seed,NYC Seed,,USA,NY,New York,Brooklyn,series-a,2010-09-01,2010,3100000
/company/enterproid,Enterproid,enterprise,USA,NY,New York,New York,/financial-organization/nyc-seed,NYC Seed,,USA,NY,New York,Brooklyn,series-a,2010-10-01,2010,2000000
/company/visual-revenue,Visual Revenue,analytics,USA,NY,New York,New York,/financial-organization/nyc-seed,NYC Seed,,USA,NY,New York,Brooklyn,angel,2011-07-28,2011,512000
/company/amicus,Amicus,nonprofit,USA,NY,New York,New York,/financial-organization/nyc-seed,NYC Seed,,USA,NY,New York,Brooklyn,angel,2012-02-01,2012,580000
/company/magnetic,Magnetic,advertising,USA,NY,New York,New York,/financial-organization/nyc-seed,NYC Seed,,USA,NY,New York,Brooklyn,series-b,2012-06-07,2012,10000000
/company/seatgeek,SeatGeek,search,USA,NY,New York,New York,/financial-organization/nyc-seed,NYC Seed,,USA,NY,New York,Brooklyn,venture,2012-08-29,2012,1650000
/company/fieldlens,FieldLens,mobile,USA,NY,New York,New York,/financial-organization/nyc-seed,NYC Seed,,USA,NY,New York,Brooklyn,series-a,2012-09-18,2012,1925000
/company/coursehorse,CourseHorse,web,USA,NY,New York,New York,/financial-organization/nyc-seed,NYC Seed,,USA,NY,New York,Brooklyn,angel,2012-10-11,2012,500000
/company/amicus,Amicus,nonprofit,USA,NY,New York,New York,/financial-organization/nyc-seed,NYC Seed,,USA,NY,New York,Brooklyn,series-a,2012-11-13,2012,3200000
/company/datadog,Datadog,software,USA,NY,New York,New York,/financial-organization/nyc-seed,NYC Seed,,USA,NY,New York,Brooklyn,series-a,2012-11-21,2012,6200000
/company/see-me-group,See Me Group,design,USA,NY,New York,Long Island City,/financial-organization/nyc-seed,NYC Seed,,USA,NY,New York,Brooklyn,series-a,2012-02-20,2012,1500000
/company/zipmark,Zipmark,mobile,USA,NY,New York,New York,/financial-organization/nyc-seed,NYC Seed,,USA,NY,New York,Brooklyn,series-a,2013-08-14,2013,1500000
/company/caserails,CaseRails,legal,USA,NY,New York,New York,/financial-organization/nyc-seedstart,NYC SeedStart,,USA,NY,New York,New York,angel,2013-09-01,2013,350000
/company/fondu,Fondu,web,USA,NY,New York,New York,/financial-organization/nyu-innovation-venture-fund,NYU Innovation Venture Fund,,USA,NY,New York,New York,angel,2011-11-01,2011,575000
/company/numberfire,numberFire,sports,USA,NY,New York,New York,/financial-organization/nyu-innovation-venture-fund,NYU Innovation Venture Fund,,USA,NY,New York,New York,angel,2012-01-05,2012,750000
/company/biodigital,BioDigital,biotech,USA,NY,New York,New York,/financial-organization/nyu-innovation-venture-fund,NYU Innovation Venture Fund,,USA,NY,New York,New York,series-a,2013-09-24,2013,4000000
/company/bitly,Bitly,web,USA,NY,New York,New York,/financial-organization/o-reilly-alphatech-ventures,O'Reilly AlphaTech Ventures,,USA,CA,SF Bay,San Francisco,series-a,2009-03-30,2009,2000000
/company/foursquare,Foursquare,mobile,USA,NY,New York,New York,/financial-organization/o-reilly-alphatech-ventures,O'Reilly AlphaTech Ventures,,USA,CA,SF Bay,San Francisco,angel,2009-09-04,2009,1350000
/company/foursquare,Foursquare,mobile,USA,NY,New York,New York,/financial-organization/o-reilly-alphatech-ventures,O'Reilly AlphaTech Ventures,,USA,CA,SF Bay,San Francisco,series-b,2010-06-29,2010,20000000
/company/chartbeat,Chartbeat,analytics,USA,NY,New York,New York,/financial-organization/o-reilly-alphatech-ventures,O'Reilly AlphaTech Ventures,,USA,CA,SF Bay,San Francisco,series-a,2010-09-01,2010,3000000
/company/bitly,Bitly,web,USA,NY,New York,New York,/financial-organization/o-reilly-alphatech-ventures,O'Reilly AlphaTech Ventures,,USA,CA,SF Bay,San Francisco,series-b,2010-10-08,2010,10000000
/company/foursquare,Foursquare,mobile,USA,NY,New York,New York,/financial-organization/o-reilly-alphatech-ventures,O'Reilly AlphaTech Ventures,,USA,CA,SF Bay,San Francisco,series-c+,2011-06-24,2011,50000000
/company/codecademy,Codecademy,web,USA,NY,New York,New York,/financial-organization/o-reilly-alphatech-ventures,O'Reilly AlphaTech Ventures,,USA,CA,SF Bay,San Francisco,venture,2011-10-27,2011,2500000
/company/timehop,Timehop,photo_video,USA,NY,New York,New York,/financial-organization/o-reilly-alphatech-ventures,O'Reilly AlphaTech Ventures,,USA,CA,SF Bay,San Francisco,angel,2012-01-22,2012,1100000
