company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,investor_permalink,investor_name,investor_category_code,investor_country_code,investor_state_code,investor_region,investor_city,funding_round_type,funded_at,funded_year,raised_amount_usd
/company/major-league-gaming,Major League Gaming,games_video,USA,NY,New York,New York,/financial-organization/oak-investment-partners,Oak Investment Partners,,USA,CT,New York,Greenwich,series-b,2009-01-08,2009,7500000
/company/txvia,TxVia,finance,USA,NY,New York,New York,/financial-organization/oak-investment-partners,Oak Investment Partners,,USA,CT,New York,Greenwich,series-c+,2010-10-26,2010,27500000
/company/ak-networks,AdKeeper,advertising,USA,NY,New York,New York,/financial-organization/oak-investment-partners,Oak Investment Partners,,USA,CT,New York,Greenwich,series-b,2011-01-03,2011,35000000
/company/bonds-com,BONDS.COM,finance,USA,NY,New York,New York,/financial-organization/oak-investment-partners,Oak Investment Partners,,USA,CT,New York,Greenwich,venture,2011-03-01,2011,6500000
/company/bonds-com,BONDS.COM,finance,USA,NY,New York,New York,/financial-organization/oak-investment-partners,Oak Investment Partners,,USA,CT,New York,Greenwich,series-c+,2011-12-05,2011,16600000
/company/keep-holdings,Keep Holdings,fashion,USA,NY,New York,New York,/financial-organization/oak-investment-partners,Oak Investment Partners,,USA,CT,New York,Greenwich,series-b,2011-01-01,2011,35000000
/company/rebelmouse,RebelMouse,social,USA,NY,New York,New York,/financial-organization/oak-investment-partners,Oak Investment Partners,,USA,CT,New York,Greenwich,series-a,2012-10-26,2012,2500000
/company/nowthis-news,NowThis News,mobile,USA,NY,New York,New York,/financial-organization/oak-investment-partners,Oak Investment Partners,,USA,CT,New York,Greenwich,private-equity,2013-05-08,2013,4800000
/company/rebelmouse,RebelMouse,social,USA,NY,New York,New York,/financial-organization/oak-investment-partners,Oak Investment Partners,,USA,CT,New York,Greenwich,series-a,2013-08-02,2013,10250000
/company/branch,Branch,web,USA,NY,New York,New York,/financial-organization/obvious-corporation,Obvious Corporation,,,,unknown,,series-a,2012-03-06,2012,2000000
/company/fitocracy,Fitocracy,web,USA,NY,New York,New York,/financial-organization/oca-ventures,OCA Ventures,,USA,IL,Chicago,Chicago,angel,2011-09-01,2011,250000
/company/genesis-media-llc,Genesis Media,advertising,USA,NY,New York,New York,/financial-organization/ocean-group,Ocean Group,,USA,NY,New York,NYC,series-a,2012-09-26,2012,3000000
/company/black-ocean,Black Ocean,web,USA,NY,New York,New York,/financial-organization/ocean-group,Ocean Group,,USA,NY,New York,NYC,venture,2011-09-01,2011,100000000
/company/amplience,Amplience,ecommerce,USA,NY,New York,New York,/financial-organization/octopus-ventures,Octopus,,GBR,,London,London,series-b,2013-07-30,2013,5700000
/company/amplience,Amplience,ecommerce,USA,NY,New York,New York,/financial-organization/octopus-ventures,Octopus,,GBR,,London,London,venture,2011-02-22,2011,2585264
/company/nextnine,NextNine,software,USA,NY,New York,New York,/financial-organization/ofer-hi-tech,Ofer Hi-Tech,,ISR,,Tel Aviv,Tel Aviv,series-c+,2006-09-27,2006,10000000
/company/magnify,Magnify,games_video,USA,NY,New York,New York,/financial-organization/ogden-capital,Ogden Capital,,USA,GA,Atlanta,Atlanta,venture,2008-11-25,2008,
/company/my-damn-channel,My Damn Channel,games_video,USA,NY,New York,New York,/financial-organization/okapi-venture-capital,Okapi Venture Capital,,USA,CA,Los Angeles,Laguna Beach,series-a,2007-08-31,2007,3200000
/company/my-damn-channel,My Damn Channel,games_video,USA,NY,New York,New York,/financial-organization/okapi-venture-capital,Okapi Venture Capital,,USA,CA,Los Angeles,Laguna Beach,series-b,2010-08-09,2010,4400000
/company/meetup,Meetup,web,USA,NY,New York,New York,/financial-organization/omidyar-network,Omidyar Network,,USA,CA,SF Bay,Redwood City,series-c+,2006-03-09,2006,4500000
/company/jumo,Jumo,social,USA,NY,New York,New York,/financial-organization/omidyar-network,Omidyar Network,,USA,CA,SF Bay,Redwood City,other,2010-11-01,2010,3500000
/company/mobile-intelligence-solutions,Mobile Intelligence Solutions,analytics,USA,NY,New York,New York,/financial-organization/openair-ventures,OPENAIR Equity Partners,,USA,MO,Kansas City,Kansas City,venture,2011-07-14,2011,8000000
/company/speakaboos,Speakaboos,education,USA,NY,New York,New York,/financial-organization/openbox-ventures,OpenBox Ventures,,,,unknown,,series-a,2013-08-27,2013,6200000
/company/tunecore,TuneCore,games_video,USA,NY,New York,Brooklyn,/financial-organization/opus-capital,Opus Capital,,USA,CA,SF Bay,Menlo Park,series-a,2008-10-26,2008,7000000
/company/payfone,Payfone,mobile,USA,NY,New York,New York,/financial-organization/opus-capital,Opus Capital,,USA,CA,SF Bay,Menlo Park,series-b,2010-08-02,2010,11000000
/company/payfone,Payfone,mobile,USA,NY,New York,New York,/financial-organization/opus-capital,Opus Capital,,USA,CA,SF Bay,Menlo Park,venture,2011-04-13,2011,19000000
/company/challengepost,ChallengePost,web,USA,NY,New York,New York,/financial-organization/opus-capital,Opus Capital,,USA,CA,SF Bay,Menlo Park,series-a,2011-08-09,2011,4100000
/company/ycd-multimedia,YCD Multimedia,software,USA,NY,New York,New York,/financial-organization/opus-capital,Opus Capital,,USA,CA,SF Bay,Menlo Park,venture,2011-10-27,2011,6000000
/company/cmp-ly,CMP.LY,social,USA,NY,New York,New York,/financial-organization/originate-ventures,Originate Ventures,,USA,PA,Bethlehem,Bethlehem,series-a,2012-06-01,2012,2400000
/company/fsa-store,FSA Store,ecommerce,USA,NY,New York,New York,/financial-organization/originate-ventures,Originate Ventures,,USA,PA,Bethlehem,Bethlehem,series-b,2012-10-09,2012,2000000
/company/ba-insight,BA Insight,software,USA,NY,New York,New York,/financial-organization/originate-ventures,Originate Ventures,,USA,PA,Bethlehem,Bethlehem,venture,2013-04-03,2013,4500000
/company/undertone,Undertone,advertising,USA,NY,New York,New York,/financial-organization/orix-venture-finance,ORIX Venture Finance,,USA,TX,Dallas,Dallas,series-a,2008-03-31,2008,40000000
/company/operative,Operative Media,advertising,USA,NY,New York,New York,/financial-organization/orix-venture-finance,ORIX Venture Finance,,USA,TX,Dallas,Dallas,venture,2011-02-24,2011,10000000
/company/kaltura,Kaltura,software,USA,NY,New York,New York,/financial-organization/orix-ventures,ORIX Ventures,,USA,CA,SF Bay,Palo Alto,series-c+,2012-11-21,2012,25000000
/company/ba-insight,BA Insight,software,USA,NY,New York,New York,/financial-organization/osage-ventures,Osage Venture Partners,,USA,PA,Bala Cynwyd,Bala Cynwyd,series-a,2010-09-20,2010,6000000
/company/ba-insight,BA Insight,software,USA,NY,New York,New York,/financial-organization/osage-ventures,Osage Venture Partners,,USA,PA,Bala Cynwyd,Bala Cynwyd,venture,2013-04-03,2013,4500000
/company/ebillme,eBillme,ecommerce,USA,NY,New York,Rye Brook,/financial-organization/ottawa-angel-alliance,Ottawa Angel alliance,,,,unknown,,venture,2006-09-20,2006,11000000
/company/zula,Zula,mobile,USA,NY,New York,New York,/financial-organization/ourcrowd,OurCrowd,,ISR,,Jerusalem,Jerusalem,angel,2013-05-22,2013,1000000
/company/takes,Takes,mobile,USA,NY,New York,New York,/financial-organization/ourcrowd,OurCrowd,,ISR,,Jerusalem,Jerusalem,venture,2013-04-08,2013,250000
/company/connectiva-systems,Connectiva Systems,software,USA,NY,New York,New York,/financial-organization/ovation-capital,Ovation Capital Partners,,USA,NY,New York,New York,venture,2008-09-23,2008,17000000
/company/jirafe,Jirafe,advertising,USA,NY,New York,New York,/financial-organization/oreilly-alpha-tech-ventures,OŐReilly AlphaTech Ventures,,USA,CA,SF Bay,San Francisco,series-a,2012-06-26,2012,7000000
/company/bitly,Bitly,web,USA,NY,New York,New York,/financial-organization/oreilly-alpha-tech-ventures,OŐReilly AlphaTech Ventures,,USA,CA,SF Bay,San Francisco,venture,2012-07-10,2012,15000000
/company/application-security,Application Security,software,USA,NY,New York,New York,/financial-organization/paladin-capital-group,Paladin Capital Group,,USA,DC,Washington DC,Washington,series-c+,2006-04-17,2006,10000000
/company/ba-insight,BA Insight,software,USA,NY,New York,New York,/financial-organization/paladin-capital-group,Paladin Capital Group,,USA,DC,Washington DC,Washington,series-a,2010-09-20,2010,6000000
/company/phishme,PhishMe,enterprise,USA,NY,New York,New York,/financial-organization/paladin-capital-group,Paladin Capital Group,,USA,DC,Washington DC,Washington,series-a,2012-07-26,2012,2500000
/company/ba-insight,BA Insight,software,USA,NY,New York,New York,/financial-organization/paladin-capital-group,Paladin Capital Group,,USA,DC,Washington DC,Washington,venture,2013-04-03,2013,4500000
/company/gochime,GoChime,advertising,USA,NY,New York,New York,/financial-organization/palgenesis,PALgenesis,,USA,NY,New York,New York,angel,2011-12-20,2011,1048500
/company/xad,xAd,advertising,USA,NY,New York,New York,/financial-organization/palisades-ventures,Palisades Ventures,,USA,CA,Los Angeles,Los Angeles,venture,2011-12-13,2011,9000000
/company/producteev,Producteev,software,USA,NY,New York,New York,/financial-organization/palm-ventures,Palm Ventures,,,,unknown,,angel,2010-02-01,2010,950000
/company/zoove,Zoove,mobile,USA,NY,SF Bay,Palo Alto,/financial-organization/panorama-capital,Panorama Capital,,USA,CA,SF Bay,Campbell,series-c+,2011-08-16,2011,15000000
/company/33across,33Across,advertising,USA,NY,New York,New York,/financial-organization/panorama-capital,Panorama Capital,,USA,CA,SF Bay,Campbell,series-c+,2012-07-19,2012,13100000
/company/zoove,Zoove,mobile,USA,NY,SF Bay,Palo Alto,/financial-organization/panorama-capital,Panorama Capital,,USA,CA,SF Bay,Campbell,series-c+,2013-05-14,2013,15000000
/company/sense-networks,Sense Networks,mobile,USA,NY,New York,New York City,/financial-organization/passport-capital,Passport Capital,,USA,CA,SF Bay,San Francisco,series-a,2008-04-01,2008,3000000
/company/dailyworth,DailyWorth,finance,USA,NY,New York,New York,/financial-organization/patient-capital-collaborative,Patient Capital Collaborative,,,,unknown,,series-a,2013-04-22,2013,1000000
/company/producteev,Producteev,software,USA,NY,New York,New York,/financial-organization/paua-ventures,Paua Ventures,,DEU,,Berlin,Berlin,angel,2010-02-01,2010,950000
/company/localbonus,LocalBonus,web,USA,NY,New York,New York,/financial-organization/payment-ventures,Payment Ventures,,,,unknown,,angel,2012-08-02,2012,900000
/company/igaworldwide,IGA Worldwide,advertising,USA,NY,New York,New York,/financial-organization/peacock-equity,Peacock Equity,,USA,NY,New York,New York,series-b,2007-07-01,2007,25000000
/company/worldwide-biggies,WorldWide Biggies,games_video,USA,NY,New York,New York,/financial-organization/peacock-equity,Peacock Equity,,USA,NY,New York,New York,series-a,2007-04-01,2007,9000000
/company/mojiva,Mojiva,mobile,USA,NY,New York,New York,/financial-organization/pelion-venture-partners,Pelion Venture Partners,,USA,UT,Salt Lake City,Salt Lake City,series-b,2010-04-28,2010,7000000
/company/styletrek,StyleTrek,fashion,USA,NY,New York,New York,/financial-organization/pelion-venture-partners,Pelion Venture Partners,,USA,UT,Salt Lake City,Salt Lake City,series-a,2010-02-01,2010,1500000
/company/mojiva,Mojiva,mobile,USA,NY,New York,New York,/financial-organization/pelion-venture-partners,Pelion Venture Partners,,USA,UT,Salt Lake City,Salt Lake City,venture,2011-07-11,2011,25000000
/company/33across,33Across,advertising,USA,NY,New York,New York,/financial-organization/pelion-venture-partners,Pelion Venture Partners,,USA,UT,Salt Lake City,Salt Lake City,series-c+,2012-07-19,2012,13100000
/company/maxymiser,Maxymiser,enterprise,USA,NY,New York,New York,/financial-organization/pentech-ventures,Pentech Ventures,,GBR,,Edinburgh,Edinburgh,series-a,2009-01-20,2009,2777360
/company/maxymiser,Maxymiser,enterprise,USA,NY,New York,New York,/financial-organization/pentech-ventures,Pentech Ventures,,GBR,,Edinburgh,Edinburgh,series-b,2012-01-05,2012,12000000
/company/smartasset,SmartAsset,finance,USA,NY,New York,New York,/financial-organization/peterson-ventures,Peterson Ventures,,USA,UT,Salt Lake City,Salt Lake City,series-a,2012-10-30,2012,1500000
/company/weshow,WeShow,games_video,USA,NY,New York,New York,/financial-organization/pilot-group,Pilot Group,,USA,NY,New York,New York,series-a,2007-06-01,2007,5000000
/company/next-new-networks,Next New Networks,web,USA,NY,New York,New York,/financial-organization/pilot-group,Pilot Group,,USA,NY,New York,New York,series-b,2008-03-12,2008,15000000
/company/business-insider,Business Insider,web,USA,NY,New York,New York,/financial-organization/pilot-group,Pilot Group,,USA,NY,New York,New York,series-c+,2010-07-28,2010,3000000
/company/proclivity-systems,Proclivity Systems,software,USA,NY,New York,New York,/financial-organization/pilot-group,Pilot Group,,USA,NY,New York,New York,series-b,2008-09-01,2008,5200000
/company/vital-juice,Vital Juice,web,USA,NY,New York,New York,/financial-organization/pilot-group,Pilot Group,,USA,NY,New York,New York,venture,2009-01-29,2009,
/company/betaworks,betaworks,social,USA,NY,New York,New York,/financial-organization/pilot-group,Pilot Group,,USA,NY,New York,New York,series-b,2010-03-11,2010,20000000
/company/gilt-groupe,Gilt Groupe,fashion,USA,NY,New York,New York,/financial-organization/pinnacle-ventures,Pinnacle Ventures,,USA,CA,SF Bay,Menlo Park,series-c+,2011-05-08,2011,138000000
/company/buywithme,BuyWithMe,ecommerce,USA,NY,New York,New York,/financial-organization/pinnacle-ventures,Pinnacle Ventures,,USA,CA,SF Bay,Menlo Park,other,2011-06-01,2011,5000000
/company/mysupermarket,mySupermarket,web,USA,NY,New York,New York,/financial-organization/pitango-venture-capital,Pitango Venture Capital,,ISR,,Herzliya,Herzliya,series-a,2007-05-07,2007,6000000
/company/worklight,Worklight,mobile,USA,NY,New York,New York,/financial-organization/pitango-venture-capital,Pitango Venture Capital,,ISR,,Herzliya,Herzliya,series-b,2008-04-30,2008,12000000
/company/ycd-multimedia,YCD Multimedia,software,USA,NY,New York,New York,/financial-organization/pitango-venture-capital,Pitango Venture Capital,,ISR,,Herzliya,Herzliya,series-c+,2009-06-22,2009,12000000
/company/optier,OpTier,analytics,USA,NY,New York,New York,/financial-organization/pitango-venture-capital,Pitango Venture Capital,,ISR,,Herzliya,Herzliya,series-c+,2008-09-23,2008,47500000
/company/varonis-systems,Varonis Systems,software,USA,NY,New York,New York,/financial-organization/pitango-venture-capital,Pitango Venture Capital,,ISR,,Herzliya,Herzliya,venture,2009-01-22,2009,15000000
/company/ycd-multimedia,YCD Multimedia,software,USA,NY,New York,New York,/financial-organization/pitango-venture-capital,Pitango Venture Capital,,ISR,,Herzliya,Herzliya,series-a,2006-03-19,2006,8500000
/company/varonis-systems,Varonis Systems,software,USA,NY,New York,New York,/financial-organization/pitango-venture-capital,Pitango Venture Capital,,ISR,,Herzliya,Herzliya,series-b,2006-05-08,2006,10140000
/company/optier,OpTier,analytics,USA,NY,New York,New York,/financial-organization/pitango-venture-capital,Pitango Venture Capital,,ISR,,Herzliya,Herzliya,venture,2006-03-06,2006,7000000
/company/mysupermarket,mySupermarket,web,USA,NY,New York,New York,/financial-organization/pitango-venture-capital,Pitango Venture Capital,,ISR,,Herzliya,Herzliya,series-c+,2010-10-13,2010,7400000
/company/ycd-multimedia,YCD Multimedia,software,USA,NY,New York,New York,/financial-organization/pitango-venture-capital,Pitango Venture Capital,,ISR,,Herzliya,Herzliya,venture,2011-10-27,2011,6000000
/company/mysupermarket,mySupermarket,web,USA,NY,New York,New York,/financial-organization/pitango-venture-capital,Pitango Venture Capital,,ISR,,Herzliya,Herzliya,series-c+,2012-04-19,2012,10000000
/company/borderfree-inc,Borderfree Inc,ecommerce,USA,NY,New York,New York,/financial-organization/pitango-venture-capital,Pitango Venture Capital,,ISR,,Herzliya,Herzliya,series-c+,2012-07-06,2012,10100000
/company/mysupermarket,mySupermarket,web,USA,NY,New York,New York,/financial-organization/pitango-venture-capital,Pitango Venture Capital,,ISR,,Herzliya,Herzliya,series-a,2008-02-01,2008,1900000
/company/mysupermarket,mySupermarket,web,USA,NY,New York,New York,/financial-organization/pitango-venture-capital,Pitango Venture Capital,,ISR,,Herzliya,Herzliya,series-b,2009-05-01,2009,3000000
/company/optier,OpTier,analytics,USA,NY,New York,New York,/financial-organization/pitango-venture-capital,Pitango Venture Capital,,ISR,,Herzliya,Herzliya,series-c+,2013-08-13,2013,8000000
/company/challengepost,ChallengePost,web,USA,NY,New York,New York,/financial-organization/pks-capital,PKS Capital,,USA,NY,New York,New York,angel,2009-06-29,2009,500000
/company/learnvest,LearnVest,finance,USA,NY,New York,New York,/financial-organization/pks-capital,PKS Capital,,USA,NY,New York,New York,angel,2009-08-31,2009,1100000
/company/upnext,UpNext,mobile,USA,NY,New York,New York City,/financial-organization/pks-capital,PKS Capital,,USA,NY,New York,New York,angel,2011-03-14,2011,500000
/company/learnvest,LearnVest,finance,USA,NY,New York,New York,/financial-organization/pks-capital,PKS Capital,,USA,NY,New York,New York,series-b,2011-07-12,2011,19000000
/company/bolt-solutions,BOLT Solutions,software,USA,NY,New York,New York,/financial-organization/platinum-neurone-ventures,Platinum Neurone Ventures (PNV),,ISR,,Herzeliya,Herzeliya,series-c+,2006-08-11,2006,11500000
/company/bonds-com,BONDS.COM,finance,USA,NY,New York,New York,/financial-organization/plough-penny-partners,Plough Penny Partners,,USA,NY,New York,New York,venture,2011-03-01,2011,6500000
/company/health-guru,Health Guru Media Inc.,health,USA,NY,New York,New York,/financial-organization/plough-penny-partners,Plough Penny Partners,,USA,NY,New York,New York,series-c+,2011-06-29,2011,6000000
/company/zeel,Zeel,health,USA,NY,New York,New York,/financial-organization/plough-penny-partners,Plough Penny Partners,,USA,NY,New York,New York,series-a,2012-01-09,2012,1500000
/company/dietbetter,DietBetter,health,USA,NY,New York,New York,/financial-organization/plough-penny-partners,Plough Penny Partners,,USA,NY,New York,New York,series-a,2013-05-01,2013,1900000
/company/tinypass,Tinypass,ecommerce,USA,NY,New York,New York,/financial-organization/plough-penny-partners,Plough Penny Partners,,USA,NY,New York,New York,angel,2013-01-14,2013,
/company/basno,basno,web,USA,NY,New York,New York,/financial-organization/plough-penny-partners,Plough Penny Partners,,USA,NY,New York,New York,series-a,2013-07-02,2013,1000000
/company/solve-media,Solve Media,advertising,USA,NY,New York,New York,/financial-organization/plough-penny-partners,Plough Penny Partners,,USA,NY,New York,New York,series-b,2013-06-13,2013,6000000
/company/cardflight,CardFlight,mobile,USA,NY,New York,New York,/financial-organization/plug-and-play-ventures,Plug & Play Ventures,,USA,CA,SF Bay,Sunnyvale,series-a,2013-06-27,2013,
/company/fl3ur,fl3ur,ecommerce,USA,NY,New York,New York,/financial-organization/plug-and-play-ventures,Plug & Play Ventures,,USA,CA,SF Bay,Sunnyvale,series-a,2013-02-08,2013,
/company/stepout,StepOut,social,USA,NY,New York,New York,/financial-organization/point-judith-capital,Point Judith Capital,,USA,MA,Boston,Boston,series-a,2011-02-10,2011,3000000
/company/fsa-store,FSA Store,ecommerce,USA,NY,New York,New York,/financial-organization/point-judith-capital,Point Judith Capital,,USA,MA,Boston,Boston,series-a,2011-05-23,2011,800000
/company/vee24,Vee24,ecommerce,USA,NY,New York,New York,/financial-organization/point-judith-capital,Point Judith Capital,,USA,MA,Boston,Boston,series-a,2013-08-06,2013,5500000
/company/handshake,Handshake,mobile,USA,NY,New York,NEW YORK,/financial-organization/point-nine-capital,Point Nine Capital,,DEU,,Berlin,Berlin,series-a,2013-06-04,2013,1500000
/company/phreesia,Phreesia,software,USA,NY,New York,New York,/financial-organization/polaris-venture-partners,Polaris Venture Partners,,USA,MA,Boston,Waltham,series-b,2007-09-17,2007,10250000
/company/heavy,Heavy,web,USA,NY,New York,New York,/financial-organization/polaris-venture-partners,Polaris Venture Partners,,USA,MA,Boston,Waltham,series-c+,2007-01-08,2007,20000000
/company/modelinia,Modelinia,web,USA,NY,New York,New York,/financial-organization/polaris-venture-partners,Polaris Venture Partners,,USA,MA,Boston,Waltham,series-a,2008-04-09,2008,5000000
/company/phreesia,Phreesia,software,USA,NY,New York,New York,/financial-organization/polaris-venture-partners,Polaris Venture Partners,,USA,MA,Boston,Waltham,series-c+,2009-02-18,2009,11600000
/company/stickybits,Stickybits,web,USA,NY,New York,New York,/financial-organization/polaris-venture-partners,Polaris Venture Partners,,USA,MA,Boston,Waltham,angel,2010-03-09,2010,300000
/company/jibe,JIBE,enterprise,USA,NY,New York,New York,/financial-organization/polaris-venture-partners,Polaris Venture Partners,,USA,MA,Boston,Waltham,angel,2010-03-22,2010,875000
/company/heavy,Heavy,web,USA,NY,New York,New York,/financial-organization/polaris-venture-partners,Polaris Venture Partners,,USA,MA,Boston,Waltham,venture,2006-01-30,2006,10000000
/company/stickybits,Stickybits,web,USA,NY,New York,New York,/financial-organization/polaris-venture-partners,Polaris Venture Partners,,USA,MA,Boston,Waltham,series-a,2010-05-19,2010,1600000
/company/phreesia,Phreesia,software,USA,NY,New York,New York,/financial-organization/polaris-venture-partners,Polaris Venture Partners,,USA,MA,Boston,Waltham,series-c+,2010-05-26,2010,16000000
/company/jibe,JIBE,enterprise,USA,NY,New York,New York,/financial-organization/polaris-venture-partners,Polaris Venture Partners,,USA,MA,Boston,Waltham,series-a,2011-05-19,2011,6000000
/company/jibe,JIBE,enterprise,USA,NY,New York,New York,/financial-organization/polaris-venture-partners,Polaris Venture Partners,,USA,MA,Boston,Waltham,series-b,2013-02-05,2013,10000000
/company/igaworldwide,IGA Worldwide,advertising,USA,NY,New York,New York,/financial-organization/presidio-stx,Presidio STX,,USA,CA,SF Bay,Santa Clara,series-b,2008-01-01,2008,5000000
/company/styletrek,StyleTrek,fashion,USA,NY,New York,New York,/financial-organization/primera-capital,Primera Capital,,,,unknown,,series-a,2010-02-01,2010,1500000
/company/kickapps,KickApps,enterprise,USA,NY,New York,New York,/financial-organization/prism-venture-management,Prism Venture Management,,USA,MA,Boston,Needham,series-b,2007-08-01,2007,11000000
/company/kickapps,KickApps,enterprise,USA,NY,New York,New York,/financial-organization/prism-venture-management,Prism Venture Management,,USA,MA,Boston,Needham,series-a,2006-06-01,2006,7000000
/company/expotv,EXPO,games_video,USA,NY,New York,New York,/financial-organization/prism-venture-management,Prism Venture Management,,USA,MA,Boston,Needham,series-a,2006-12-20,2006,6000000
/company/worldwide-biggies,WorldWide Biggies,games_video,USA,NY,New York,New York,/financial-organization/prism-venture-management,Prism Venture Management,,USA,MA,Boston,Needham,series-a,2007-04-01,2007,9000000
/company/gamestaq,Gamestaq,games_video,USA,NY,New York,New York,/financial-organization/private-investment,Private Investment,,,,unknown,,venture,2010-06-01,2010,1000000
/company/salescrunch,Crunched,analytics,USA,NY,New York,New York,/financial-organization/progress-ventures,Progress Ventures,,USA,MA,Boston,Cambridge,angel,2011-01-12,2011,1400000
/company/localresponse,LocalResponse,advertising,USA,NY,New York,New York,/financial-organization/progress-ventures,Progress Ventures,,USA,MA,Boston,Cambridge,series-b,2011-10-12,2011,5000000
/company/trust-metrics,Trust Metrics,advertising,USA,NY,New York,New York,/financial-organization/progress-ventures,Progress Ventures,,USA,MA,Boston,Cambridge,angel,2011-12-01,2011,500000
/company/local-response,Local Response,advertising,USA,NY,New York,New York,/financial-organization/progress-ventures,Progress Ventures,,USA,MA,Boston,Cambridge,series-a,2011-10-13,2011,5000000
/company/chalkable,Chalkable,education,USA,NY,New York,NY,/financial-organization/prolific-venture-capital,Prolific Venture Capital,,USA,NY,New York,NY,angel,2012-09-04,2012,1300000
/company/ebillme,eBillme,ecommerce,USA,NY,New York,Rye Brook,/financial-organization/propulsion-ventures,Propulsion Ventures,,CAN,,Montreal,"Montreal, Quebec",venture,2006-09-20,2006,11000000
/company/mediamath,MediaMath,advertising,USA,NY,New York,New York,/financial-organization/qed-investors,QED Investors,,,,unknown,,venture,2009-08-05,2009,10000000
/company/33across,33Across,advertising,USA,NY,New York,New York,/financial-organization/qed-investors,QED Investors,,,,unknown,,series-b,2011-01-05,2011,9000000
/company/mediamath,MediaMath,advertising,USA,NY,New York,New York,/financial-organization/qed-investors,QED Investors,,,,unknown,,series-b,2011-03-09,2011,14000000
/company/33across,33Across,advertising,USA,NY,New York,New York,/financial-organization/qed-investors,QED Investors,,,,unknown,,series-c+,2012-07-19,2012,13100000
/company/buzzd,Buzzd,mobile,USA,NY,New York,New York,/financial-organization/qualcomm-ventures,Qualcomm Ventures,,USA,CA,San Diego,San Diego,series-a,2008-10-29,2008,3200000
/company/thinknear,ThinkNear,advertising,USA,NY,New York,New York,/financial-organization/qualcomm-ventures,Qualcomm Ventures,,USA,CA,San Diego,San Diego,series-a,2011-08-13,2011,1630000
/company/enterproid,Enterproid,enterprise,USA,NY,New York,New York,/financial-organization/qualcomm-ventures,Qualcomm Ventures,,USA,CA,San Diego,San Diego,series-a,2011-10-06,2011,11000000
/company/noom,Noom,mobile,USA,NY,New York,New York,/financial-organization/qualcomm-ventures,Qualcomm Ventures,,USA,CA,San Diego,San Diego,angel,2011-12-01,2011,
/company/noom,Noom,mobile,USA,NY,New York,New York,/financial-organization/qualcomm-ventures,Qualcomm Ventures,,USA,CA,San Diego,San Diego,venture,2012-12-18,2012,2600000
/company/cropup,CropUp,social,USA,NY,New York,Brooklyn,/financial-organization/quorum-group,Quorum Group,,CAN,,Toronto,Toronto,angel,2012-04-01,2012,1000000
/company/tapad,Tapad,advertising,USA,NY,New York,New York,/financial-organization/quotidian-ventures,Quotidian Ventures,,USA,NY,New York,New York,series-a,2011-03-03,2011,1800000
/company/nestio,Nestio,web,USA,NY,New York,New York,/financial-organization/quotidian-ventures,Quotidian Ventures,,USA,NY,New York,New York,angel,2011-07-05,2011,750000
/company/urtak,Urtak,web,USA,NY,New York,New York City,/financial-organization/quotidian-ventures,Quotidian Ventures,,USA,NY,New York,New York,angel,2012-01-11,2012,500000
/company/immersive-labs,IMRSV,analytics,USA,NY,New York,New York,/financial-organization/quotidian-ventures,Quotidian Ventures,,USA,NY,New York,New York,other,2011-09-19,2011,810000
/company/docracy,Docracy,web,USA,NY,New York,New York,/financial-organization/quotidian-ventures,Quotidian Ventures,,USA,NY,New York,New York,angel,2011-11-03,2011,650000
/company/sponsorhub,SponsorHub,finance,USA,NY,New York,New York,/financial-organization/quotidian-ventures,Quotidian Ventures,,USA,NY,New York,New York,series-a,2011-12-08,2011,
/company/matchbook,Matchbook,mobile,USA,NY,New York,New York,/financial-organization/quotidian-ventures,Quotidian Ventures,,USA,NY,New York,New York,angel,2012-02-13,2012,250000
/company/wantworthy,Wantworthy,web,USA,NY,New York,New York,/financial-organization/quotidian-ventures,Quotidian Ventures,,USA,NY,New York,New York,angel,2012-08-09,2012,1000000
/company/smartasset,SmartAsset,finance,USA,NY,New York,New York,/financial-organization/quotidian-ventures,Quotidian Ventures,,USA,NY,New York,New York,other,2012-08-14,2012,900000
/company/fieldlens,FieldLens,mobile,USA,NY,New York,New York,/financial-organization/quotidian-ventures,Quotidian Ventures,,USA,NY,New York,New York,series-a,2012-09-18,2012,1925000
/company/immersive-labs,IMRSV,analytics,USA,NY,New York,New York,/financial-organization/quotidian-ventures,Quotidian Ventures,,USA,NY,New York,New York,other,2012-10-25,2012,1000000
/company/smartasset,SmartAsset,finance,USA,NY,New York,New York,/financial-organization/quotidian-ventures,Quotidian Ventures,,USA,NY,New York,New York,series-a,2012-10-30,2012,1500000
/company/adcade,Adcade,advertising,USA,NY,New York,New York,/financial-organization/quotidian-ventures,Quotidian Ventures,,USA,NY,New York,New York,series-a,2012-11-01,2012,1500000
/company/thinkful,Thinkful,education,USA,NY,New York,New York,/financial-organization/quotidian-ventures,Quotidian Ventures,,USA,NY,New York,New York,angel,2013-02-26,2013,1000000
/company/bench,Bench,software,USA,NY,New York,New York,/financial-organization/quotidian-ventures,Quotidian Ventures,,USA,NY,New York,New York,series-a,2013-07-16,2013,2000000
/company/fieldlens,FieldLens,mobile,USA,NY,New York,New York,/financial-organization/quotidian-ventures,Quotidian Ventures,,USA,NY,New York,New York,other,2011-12-01,2011,
